G,zS0,zS1,zS2,zS3,zS4,zS5,zS6,zS7,zS8,zS9,zS10,zS11
474100,4.54813,5.25818,0.418607,6.85618,4.73357,3.02321,7.6492,4.88167,1.82555,4.76272,,
474150,4.57826,5.30449,0.445445,6.84113,4.72794,3.04666,7.6138,5.00894,1.98882,4.68213,,
474200,4.53133,5.32642,0.424082,6.83265,4.73841,3.05795,7.7006,5.04965,2.09727,4.68944,,
474250,4.43498,5.34033,0.440825,6.87335,4.65599,2.93479,7.73779,5.01683,1.9798,4.53892,,
474300,4.51736,5.32057,0.338156,6.98688,4.68879,2.96079,7.78704,5.04437,1.97928,4.6807,,
474350,4.69541,5.35437,0.256343,6.9962,4.68872,2.90275,7.88782,5.0239,2.03093,4.68501,,
474400,4.67971,5.37975,0.137176,7.03971,4.64567,2.75067,7.95324,5.05586,2.07902,4.57079,,
474450,4.62533,5.28536,0.0282683,7.20809,4.60643,2.75058,7.82913,5.1062,2.05433,4.49296,,
474500,4.59177,5.28534,0.0803985,7.19945,4.67775,2.72234,7.78472,5.16156,2.1002,4.5118,,
474550,4.55765,5.13759,0.0910491,7.24142,4.72121,2.72456,7.67308,5.21155,2.1021,4.51278,,
474600,4.54165,5.09684,0.0819189,7.33242,4.7095,2.71076,7.61057,5.21956,2.02853,4.60026,,
474650,4.50691,5.16883,0.180404,7.33316,4.72743,2.70347,7.61632,5.22686,1.97277,4.64599,,
474700,4.56322,5.12496,0.194908,7.31251,4.79538,2.64856,7.64682,5.28518,1.94094,4.47517,,
474750,4.53439,5.09287,0.152433,7.25936,4.83103,2.72354,7.69615,5.28382,2.00746,4.44735,,
474800,4.66131,5.0115,0.169376,7.23995,4.83459,2.66588,7.80212,5.29825,2.14019,4.48928,,
474850,4.63623,4.99056,0.16749,7.37524,4.80479,2.65042,7.80506,5.21647,2.07064,4.45841,,
474900,4.43498,4.99221,0.181603,7.41019,4.86084,2.71436,7.62491,5.27625,1.97812,4.46137,,
474950,4.40511,4.96005,0.242389,7.45654,4.93963,2.74495,7.61374,5.33181,1.95242,4.43124,,
475000,4.4265,4.91985,0.182551,7.40962,4.98188,2.86311,7.61687,5.30035,2.00462,4.47149,,
475050,4.39982,5.03383,0.182087,7.3788,4.88074,2.91687,7.71254,5.4088,1.94409,4.43416,,
475100,4.34378,4.95063,0.127072,7.26841,4.91286,2.8083,7.72453,5.49289,1.91646,4.38509,,
475150,4.25457,4.97364,0.115127,7.23961,4.80462,2.73026,7.79372,5.56137,1.9085,4.46719,,
475200,4.24704,5.03876,0.323989,7.1798,4.82344,2.86226,7.92107,5.52704,1.97159,4.55356,,
475250,4.12982,5.08858,0.31035,7.12302,5.01852,2.86632,7.93812,5.61784,1.94073,4.61897,,
475300,4.067,4.99925,0.384359,7.07049,5.15063,2.82883,7.87699,5.5939,1.98675,4.59711,,
475350,3.95151,5.01953,0.258146,7.07544,5.16509,2.77952,7.81737,5.66077,2.1066,4.63632,,
475400,3.85627,5.03805,0.243012,7.06876,5.12114,2.72881,7.78321,5.69614,2.2308,4.68898,,
475450,3.8927,5.05428,0.239505,7.18341,4.99344,2.75952,7.71668,5.58969,2.31893,4.64116,,
475500,3.98419,5.0959,0.246914,7.17772,5.00025,2.68751,7.65714,5.59759,2.29012,4.64882,,
475550,3.94502,5.07375,0.305163,7.27595,4.90764,2.68088,7.80162,5.58047,2.41928,4.62415,,
475600,3.91414,5.00234,0.329727,7.30237,4.90362,2.56193,7.68483,5.63126,2.50806,4.78003,,
475650,3.98072,4.9741,0.257276,7.46844,4.94958,2.43291,7.62691,5.61333,2.40648,4.88996,,
475700,3.93399,5.00463,0.238109,7.40135,4.92101,2.39932,7.62798,5.54349,2.37597,4.97032,,
475750,3.95761,5.06965,0.326357,7.38107,4.84027,2.35076,7.56903,5.42169,2.4639,5.02241,,
475800,3.84559,4.9577,0.273582,7.37496,4.95443,2.47118,7.46128,5.43673,2.46453,5.08273,,
475850,3.83385,4.81961,0.354683,7.39712,5.04682,2.49135,7.46965,5.45661,2.56114,5.13485,,
475900,3.77966,4.89274,0.317666,7.41507,4.94348,2.41786,7.43255,5.32184,2.5573,5.19645,,
475950,3.72974,5.01413,0.225403,7.43008,4.99667,2.33737,7.48526,5.35236,2.56471,5.24042,,
476000,3.75977,4.98569,0.103507,7.34518,5.10472,2.38257,7.44131,5.31355,2.45699,5.25827,,
476050,3.78538,5.05061,0.0463122,7.2856,5.00572,2.33814,7.34601,5.3076,2.47234,5.25789,,
476100,3.72065,4.9939,0.00797209,7.30969,4.97402,2.32055,7.23783,5.50184,2.51441,5.1732,,
476150,3.78468,5.0223,-0.072584,7.2463,5.05096,2.44722,7.31379,5.45314,2.56504,5.2469,,
476200,3.7134,5.02803,-0.0615903,7.30988,5.19224,2.41013,7.25504,5.41598,2.5712,5.14159,,
476250,3.73691,4.99084,-0.239746,7.28025,5.1008,2.32861,7.28825,5.39255,2.491,5.1451,,
476300,3.79836,5.01414,-0.14236,7.15685,5.18929,2.30645,7.27995,5.4218,2.55726,5.20653,,
476350,3.83217,5.14091,-0.191752,7.03784,5.15895,2.39314,7.36055,5.35432,2.68808,5.40194,,
476400,3.89501,5.18159,-0.209672,6.99355,5.06224,2.35519,7.38529,5.39278,2.6082,5.47181,,
476450,3.91376,5.17642,-0.215027,6.97378,5.01333,2.31941,7.42262,5.39687,2.6571,5.45511,,
476500,3.82519,5.01015,-0.271178,6.96976,4.95469,2.23098,7.40926,5.4145,2.6637,5.52729,,
476550,3.72204,5.01813,-0.21982,6.82319,4.97476,2.15579,7.32984,5.47181,2.60662,5.57501,,
476600,3.71452,4.98274,-0.269076,6.8046,5.01332,1.92284,7.26345,5.47846,2.50803,5.51741,,
476650,3.73225,4.89507,-0.236095,6.84454,4.91309,1.96593,7.18476,5.48923,2.5212,5.48216,,
476700,3.77583,4.83773,-0.291779,6.78958,4.93,2.01132,7.15309,5.60058,2.6418,5.40583,,
476750,3.72052,4.91881,-0.254561,6.67774,4.98531,2.02496,7.13475,5.5707,2.69987,5.45718,,
476800,3.72189,4.89697,-0.284273,6.77458,4.93171,2.08729,7.09791,5.63873,2.6323,5.51126,,
476850,3.67712,4.9744,-0.370309,6.67849,4.93558,2.00584,7.05156,5.5803,2.71374,5.45286,,
476900,3.70272,4.8964,-0.289788,6.75369,4.81818,1.95741,7.11837,5.57656,2.82739,5.42175,,
476950,3.68582,4.91405,-0.336547,6.73073,4.83772,1.9427,7.06491,5.67941,2.83035,5.49052,,
477000,3.63314,4.88258,-0.338056,6.68754,4.86149,1.94679,7.09997,5.61189,2.82864,5.43484,,
477050,3.57921,4.83541,-0.273032,6.77354,4.80909,1.89514,7.05855,5.62881,2.76057,5.47196,,
477100,3.64519,4.73886,-0.096214,6.7335,4.801,1.86621,7.22097,5.53367,2.92727,5.64989,,
477150,3.54635,4.71555,-0.174398,6.71169,4.89492,1.9179,7.22545,5.45246,2.96286,5.65618,,
477200,3.61657,4.66309,-0.181312,6.66953,4.94186,1.87233,7.24119,5.36461,2.93916,5.66076,,
477250,3.57594,4.63227,-0.117064,6.72679,4.97451,1.8632,7.27867,5.40507,2.81876,5.74168,,
477300,3.5643,4.57152,-0.0317523,6.74715,4.96174,1.7597,7.28633,5.457,2.86757,5.76432,,
477350,3.58045,4.51976,-0.201695,6.72081,4.97507,1.66811,7.32236,5.45596,2.87437,5.85471,,
477400,3.5522,4.40239,-0.148516,6.77069,4.8639,1.67441,7.38674,5.44613,2.77523,5.82784,,
477450,3.64349,4.33066,-0.174,6.79192,4.98856,1.68928,7.44446,5.42121,2.68062,5.79568,,
477500,3.61348,4.38781,-0.121329,6.58863,5.19404,1.59417,7.46609,5.4849,2.58053,5.86928,,
477550,3.5028,4.33833,-0.148865,6.48391,5.27595,1.49926,7.48002,5.43324,2.62279,5.85187,,
477600,3.55778,4.35563,-0.142114,6.48086,5.31071,1.55424,7.42552,5.28491,2.5743,5.76235,,
477650,3.62972,4.22829,-0.175544,6.57944,5.30336,1.59202,7.35615,5.28898,2.63266,5.78061,,
477700,3.7294,4.25161,-0.138819,6.54525,5.28216,1.47165,7.36597,5.22116,2.63579,5.70035,,
477750,3.65205,4.27253,-0.187982,6.62601,5.35122,1.53434,7.40703,5.3677,2.6521,5.7677,,
477800,3.73118,4.40761,-0.150991,6.74144,5.30186,1.46392,7.39831,5.23654,2.55495,5.67183,,
477850,3.8659,4.46627,-0.119661,6.67099,5.33003,1.53193,7.40087,5.08841,2.5617,5.52477,,
477900,3.8355,4.39125,-0.126925,6.67198,5.40771,1.50249,7.47544,5.09403,2.54134,5.54222,,
477950,3.95088,4.36378,-0.244584,6.63605,5.45476,1.38822,7.45868,5.15561,2.55298,5.46412,,
478000,3.93892,4.33024,-0.17179,6.70402,5.44823,1.40338,7.51986,5.16855,2.4562,5.42106,,
478050,4.0051,4.31074,-0.140418,6.5753,5.38488,1.47366,7.56744,5.13652,2.35596,5.3188,,
478100,3.98907,4.3711,-0.0853381,6.53052,5.37426,1.42359,7.55277,5.25492,2.4082,5.32904,,
478150,4.14001,4.33143,0.051483,6.44726,5.27386,1.30289,7.44933,5.28267,2.39346,5.2285,,
478200,4.09097,4.23621,0.0395515,6.50904,5.31852,1.29512,7.5012,5.34443,2.23149,5.25369,,
478250,4.09266,4.19806,-0.0501749,6.5281,5.24171,1.42229,7.46846,5.54921,2.20066,5.19947,,
478300,4.11146,4.26415,-0.0788233,6.5233,5.21477,1.43127,7.40965,5.62137,2.23715,5.23623,,
478350,4.15216,4.29031,-0.0275362,6.50851,5.27439,1.44843,7.5429,5.47507,2.25455,5.34899,,
478400,4.04868,4.40708,-0.113953,6.55906,5.15791,1.49803,7.61329,5.42104,2.22546,5.36047,,
478450,4.15885,4.43041,-0.107418,6.52725,5.00842,1.51422,7.54544,5.48823,2.23367,5.43734,,
478500,4.14243,4.3986,-0.218132,6.5412,5.12494,1.52367,7.47647,5.45388,2.1228,5.44912,,
478550,4.0815,4.34433,-0.232024,6.4911,5.09653,1.51801,7.57289,5.48032,2.04042,5.4784,,
478600,4.12003,4.32565,-0.221475,6.52674,5.08406,1.54228,7.46438,5.51726,2.05012,5.46461,,
478650,4.17418,4.27595,-0.21271,6.51378,5.08256,1.5392,7.39026,5.52662,2.09763,5.50403,,
478700,4.2193,4.26163,-0.184743,6.44269,4.92814,1.55536,7.3435,5.56998,2.13546,5.49185,,
478750,4.20804,4.2401,-0.194257,6.34346,4.97345,1.56711,7.38044,5.6007,2.0545,5.53223,,
478800,4.1311,4.2727,-0.233038,6.39185,4.89616,1.65101,7.37365,5.63253,2.00155,5.55562,,
478850,4.07969,4.12866,-0.184578,6.28727,4.79309,1.73414,7.38577,5.52866,1.96304,5.60811,,
478900,4.17265,4.03915,-0.188709,6.26946,4.84725,1.781,7.35245,5.49026,1.97918,5.61167,,
478950,4.19352,4.06235,-0.287125,6.35309,4.79183,1.86048,7.3189,5.40997,1.89134,5.53385,,
479000,4.30967,4.02177,-0.426482,6.35215,4.69595,1.69029,7.24226,5.29088,1.93539,5.59925,,
479050,4.38927,4.18121,-0.50752,6.31651,4.74925,1.77333,7.26375,5.28925,2.01056,5.60004,,
479100,4.44993,4.17839,-0.55885,6.30985,4.64004,1.7848,7.14469,5.32672,2.05202,5.54837,,
479150,4.54037,4.169,-0.428212,6.35533,4.59889,1.81749,7.02307,5.31172,1.99453,5.5317,,
479200,4.45172,4.24091,-0.35573,6.3843,4.61989,1.84582,7.08894,5.26742,1.99968,5.47524,,
479250,4.51392,4.26796,-0.308901,6.33176,4.58657,1.9282,7.02589,5.23025,1.87444,5.5664,,
479300,4.48767,4.2512,-0.297427,6.26283,4.66736,2.00463,6.93974,5.33878,1.86631,5.49992,,
479350,4.49673,4.19904,-0.139102,6.20615,4.64647,2.01046,6.84301,5.17546,1.82178,5.51879,,
479400,4.51801,4.15156,-0.131333,6.28657,4.73893,2.09133,6.8426,5.25974,1.75558,5.46491,,
479450,4.52284,4.18584,-0.0641373,6.25816,4.78323,1.99976,6.79557,5.28497,1.7671,5.45768,,
479500,4.45012,4.04167,-0.0332291,6.22269,4.68525,2.02161,6.88523,5.33261,1.81533,5.41372,,
479550,4.404,4.18826,-0.0565073,6.30692,4.66901,2.13248,6.88322,5.41605,1.81935,5.5173,,
479600,4.46675,4.19711,-0.0570526,6.45614,4.72591,2.01384,6.84925,5.47888,1.88008,5.46375,,
479650,4.41808,4.26453,-0.0802836,6.44412,4.77041,1.99044,6.82982,5.50256,1.70967,5.38738,,
479700,4.51763,4.30272,-0.0427023,6.4206,4.69106,2.07132,6.79585,5.53198,1.71721,5.37592,,
479750,4.54603,4.28864,0.126089,6.28881,4.69826,1.99978,6.81172,5.62544,1.55775,5.33816,,
479800,4.49592,4.26519,0.122713,6.28421,4.64764,2.03681,6.74044,5.52587,1.66572,5.31994,,
479850,4.42204,4.25742,0.265559,6.28218,4.62149,2.00221,6.79008,5.4102,1.6299,5.43091,,
479900,4.44328,4.25729,0.201131,6.32801,4.61908,1.93782,6.73632,5.32,1.57726,5.49087,,
479950,4.57117,4.1812,0.294627,6.35278,4.52682,2.03729,6.70207,5.38733,1.60674,5.43876,,
480000,4.55769,4.16878,0.223653,6.1816,4.56501,2.11615,6.64304,5.33502,1.53765,5.35007,,
480050,4.58401,4.22033,0.127365,6.2453,4.49511,2.11459,6.55026,5.4155,1.47776,5.44325,4.45218,
480100,4.59339,4.13825,0.0480999,6.11978,4.45466,2.08128,6.61689,5.45594,1.40524,5.4988,4.54352,
480150,4.53215,4.18593,0.140814,6.03122,4.40115,2.09363,6.62478,5.47048,1.4694,5.46671,4.57038,
480200,4.61128,4.26487,0.210339,6.00748,4.47997,2.00055,6.69188,5.49323,1.48783,5.50018,4.67129,
480250,4.42364,4.15034,0.114349,6.02991,4.42352,1.93441,6.725,5.47493,1.45424,5.50897,4.6763,
480300,4.38167,4.08634,0.0955044,6.01592,4.40127,1.84833,6.70062,5.39475,1.54161,5.55012,4.69702,
480350,4.34655,4.05498,0.148982,5.87971,4.49557,1.76494,6.66864,5.43619,1.51151,5.51263,4.7397,
480400,4.37496,4.05667,0.0516111,5.88092,4.47838,1.82568,6.70663,5.50944,1.49124,5.4675,4.81786,
480450,4.34802,4.04286,-0.011908,5.9846,4.41936,1.90201,6.74104,5.51433,1.62069,5.4643,4.77393,
480500,4.27518,3.97569,-0.0495426,5.99273,4.46753,2.07484,6.77997,5.49592,1.69412,5.47104,4.78847,
480550,4.12151,3.9839,0.0908055,5.99442,4.42749,2.016,6.78653,5.48413,1.66135,5.48643,4.77426,
480600,4.00383,4.06603,0.182632,6.02312,4.38656,1.97172,6.71811,5.56343,1.59435,5.48182,4.76747,
480650,4.08229,3.97678,0.275446,5.98405,4.35378,2.04977,6.87739,5.61165,1.69592,5.49234,4.62428,
480700,4.12282,3.94424,0.218066,6.13591,4.49762,2.07999,6.92699,5.70318,1.57144,5.53252,4.61641,
480750,3.98456,3.90933,0.207412,6.14551,4.50156,1.9808,6.89441,5.74266,1.59949,5.52834,4.54827,
480800,3.89109,3.92343,0.305636,6.21467,4.58878,2.03709,6.96883,5.7744,1.65773,5.60374,4.54999,
480850,3.88828,3.91583,0.297489,6.07992,4.45665,2.11495,7.00456,5.73636,1.61815,5.63404,4.41923,
480900,3.94758,4.01868,0.242367,6.23977,4.43069,2.04399,7.03017,5.85201,1.57242,5.6129,4.60321,
480950,3.84833,4.05488,0.25179,6.20555,4.36108,1.94277,7.10768,5.89421,1.61964,5.47878,4.67088,
481000,3.8132,4.06062,0.250784,6.23915,4.30258,2.00114,7.03358,5.96824,1.64045,5.47152,4.59187,
481050,3.83354,4.00635,0.229991,6.27553,4.32418,2.00975,7.08146,5.99324,1.65256,5.44916,4.56234,
481100,3.74212,4.03364,0.193261,6.24887,4.4025,1.91653,7.11368,5.95992,1.66381,5.3341,4.57418,
481150,3.69721,4.0195,0.2035,6.30878,4.3398,2.03932,7.07834,5.99861,1.56153,5.35966,4.61292,
481200,3.71927,4.04884,0.288338,6.28921,4.36501,2.07159,7.15026,5.92155,1.65471,5.28701,4.63267,
481250,3.7827,4.15707,0.408155,6.40352,4.30123,2.11333,6.97932,5.92324,1.55413,5.16146,4.60149,
481300,3.79227,4.11858,0.39544,6.31984,4.24299,2.19116,6.98729,5.83088,1.59656,5.13215,4.74634,
481350,3.78467,4.21732,0.345961,6.29321,4.18763,2.17333,6.90121,5.86614,1.62434,4.99962,4.82351,
481400,3.77177,4.16913,0.30623,6.36952,4.19572,2.1686,6.99481,5.95349,1.62985,4.98832,4.73729,
481450,3.78705,4.18223,0.283477,6.42709,4.27919,2.14327,7.01941,5.95237,1.48605,5.07297,4.85442,
481500,3.74566,4.1531,0.159637,6.47927,4.2143,2.12415,7.14117,5.85849,1.58046,5.10433,4.85905,
481550,3.84615,4.14879,0.199775,6.47084,4.13537,2.08931,7.21231,5.73402,1.57471,5.07964,4.77546,
481600,3.85648,4.24869,0.254114,6.41897,4.1654,2.11454,7.2216,5.75393,1.57337,5.12692,4.86266,
481650,3.77037,4.32607,0.247062,6.39079,4.12396,2.06895,7.19243,5.73979,1.60671,5.08558,4.88602,
481700,3.78279,4.19766,0.384161,6.52911,4.21633,2.28607,7.08562,5.76878,1.62422,5.14157,4.85485,
481750,3.86682,4.13489,0.394599,6.4838,4.11026,2.3562,7.10612,5.63114,1.52986,5.31436,5.02852,
481800,3.84344,4.10455,0.3495,6.51546,4.03344,2.41935,7.16637,5.45659,1.59145,5.30265,5.14618,
481850,3.81469,4.13664,0.39081,6.42757,4.11741,2.42408,7.1776,5.49248,1.50165,5.36322,5.19687,
481900,3.88356,4.18801,0.424168,6.40898,4.07649,2.44949,7.07817,5.61404,1.43568,5.34679,5.22819,
481950,3.86559,4.23252,0.372209,6.41155,4.12465,2.5111,7.12971,5.69456,1.50732,5.38412,5.35608,
482000,3.88937,4.25542,0.388633,6.4148,4.15765,2.47386,7.15401,5.70879,1.53537,5.45864,5.3855,
482050,3.95253,4.32984,0.406867,6.48383,4.11859,2.57142,7.17725,5.73682,1.56999,5.47876,5.53935,
482100,3.93727,4.19472,0.533759,6.52434,4.08462,2.57734,7.23442,5.81333,1.5552,5.5449,5.45629,
482150,3.85249,4.14137,0.440337,6.55163,4.10052,2.51287,7.34194,5.73551,1.44438,5.42462,5.47933,
482200,3.84096,4.14809,0.491164,6.51337,4.11796,2.43628,7.29136,5.77069,1.46957,5.38713,5.51106,
482250,3.90273,4.23717,0.508069,6.40343,4.25856,2.47789,7.26931,5.89314,1.38983,5.39659,5.50145,
482300,3.95519,4.30776,0.559761,6.36013,4.16527,2.50096,7.24592,5.87065,1.45484,5.41496,5.50333,
482350,4.02569,4.26132,0.534791,6.32207,4.17133,2.41638,7.18966,5.92988,1.40882,5.504,5.50663,
482400,3.98843,4.26445,0.459998,6.37596,4.19274,2.31563,7.24294,5.89106,1.40599,5.50495,5.65374,
482450,4.03517,4.19488,0.474867,6.36226,4.15658,2.3418,7.14452,6.08276,1.31223,5.46402,5.84887,
482500,4.11964,4.11106,0.547097,6.36554,4.18369,2.38418,7.22472,6.1316,1.29277,5.44408,5.79278,
482550,4.00143,4.12655,0.543411,6.47507,4.11589,2.31256,7.21449,6.17968,1.27849,5.45853,5.71697,
482600,4.046,4.10568,0.54567,6.48911,4.25471,2.33842,7.16393,6.14411,1.32675,5.60503,5.70794,
482650,3.90228,4.1905,0.560778,6.49453,4.38883,2.36819,7.18416,6.16264,1.25042,5.57731,5.6942,
482700,3.87605,4.27366,0.575465,6.43924,4.36734,2.34465,7.09553,6.22128,1.24624,5.55733,5.75479,
482750,4.02113,4.29282,0.581179,6.34639,4.34383,2.26771,6.98728,6.19951,1.28934,5.6139,5.68651,
482800,4.13203,4.26583,0.660877,6.3352,4.27084,2.29294,6.92435,6.28453,1.28199,5.57125,5.73599,
482850,4.10474,4.17315,0.63155,6.37729,4.28119,2.23976,6.957,6.28277,1.27192,5.47598,5.66294,
482900,4.24339,4.03941,0.683063,6.40118,4.20476,2.39861,6.85097,6.30169,1.19266,5.47195,5.55334,
482950,4.3352,4.08575,0.723586,6.44562,4.27207,2.39023,6.841,6.26814,1.24031,5.46742,5.52737,
483000,4.3824,4.03837,0.66883,6.37589,4.38027,2.41758,6.80661,6.29484,1.22261,5.49573,5.39487,
483050,4.45345,4.00356,0.684483,6.35403,4.49245,2.24937,6.80303,6.30072,1.33536,5.39238,5.41958,
483100,4.5916,3.99954,0.79454,6.23736,4.38954,2.19014,6.76035,6.34202,1.28471,5.29184,5.53731,
483150,4.58747,3.94993,0.748573,6.1027,4.36195,2.07734,6.82622,6.24665,1.34333,5.34723,5.58875,
483200,4.63676,3.93139,0.723564,6.12511,4.29257,1.99909,6.85893,6.21411,1.40862,5.42206,5.61969,
483250,4.61499,4.05148,0.755295,6.1071,4.23128,1.95204,6.93072,6.10712,1.45001,5.40385,5.62367,
483300,4.59999,4.05803,0.859008,6.16727,4.17196,2.02476,6.9334,6.11367,1.29236,5.39969,5.76249,
483350,4.54614,4.17984,0.812263,6.14034,4.08956,2.14193,6.93379,6.20044,1.14088,5.28643,5.69174,
483400,4.65524,4.0265,0.906404,6.13,3.99085,2.15454,6.9182,6.19895,1.20224,5.26804,5.7451,
483450,4.66968,3.96475,0.931515,6.09493,3.90722,2.28542,6.87108,6.14221,1.24404,5.32418,5.70622,
483500,4.81388,4.05432,0.87363,6.08115,3.89677,2.31595,6.87212,6.15098,1.30012,5.29629,5.71554,
483550,4.88247,3.958,0.756603,6.13876,3.85124,2.26677,6.93351,6.10433,1.32112,5.41188,5.76915,
483600,4.92993,3.91075,0.877496,6.13845,3.85367,2.20574,6.83903,6.17742,1.38208,5.46341,5.77578,
483650,4.90212,3.88137,0.957896,6.17016,3.85701,2.11062,6.78372,6.17817,1.33257,5.48441,5.83634,
483700,5.00832,3.84645,0.945226,6.12577,3.80068,2.07662,6.77156,6.1866,1.37476,5.37742,5.78645,
483750,5.07341,3.80595,0.998254,6.20758,3.7699,2.16387,6.74767,6.13342,1.2739,5.34962,5.82826,
483800,4.96652,3.8867,1.08142,6.16002,3.70724,2.40571,6.67196,6.11489,1.23002,5.37488,5.93687,
483850,4.96073,3.82537,1.10424,6.14412,3.80012,2.47678,6.61692,6.19132,1.30664,5.29297,5.93673,
483900,4.78458,3.72898,1.22015,6.00719,3.77014,2.48219,6.64684,6.06929,1.22461,5.27922,6.00954,
483950,4.88319,3.70239,1.14165,5.95426,3.69499,2.50501,6.67438,6.17168,1.23527,5.31701,6.0167,
484000,4.89686,3.7374,1.26658,5.92414,3.76701,2.5861,6.67281,6.03234,1.18749,5.36128,6.00457,
484050,5.0316,3.55813,1.29671,5.89747,3.59551,2.54408,6.65437,6.14837,1.20942,5.38048,5.98087,
484100,5.03226,3.50256,1.31526,5.91682,3.6193,2.60258,6.72909,6.18851,1.15284,5.39577,5.76399,
484150,5.06707,3.49623,1.12888,5.93594,3.74766,2.59641,6.77789,6.22339,1.19287,5.36778,5.753,
484200,5.00043,3.52681,1.04033,5.93885,3.76733,2.53873,6.78354,6.09993,1.15722,5.35958,5.79408,
484250,4.98448,3.44536,1.03364,5.94352,3.69089,2.65398,6.76514,6.16884,1.03763,5.362,5.88866,
484300,4.94765,3.42669,0.989072,5.85364,3.6482,2.58454,6.7614,6.03257,1.12152,5.49169,5.91665,
484350,4.9728,3.44523,0.966231,5.76832,3.69507,2.67206,6.76082,5.9991,1.18924,5.49102,5.86162,
484400,5.07957,3.42986,0.868144,5.87556,3.60913,2.76172,6.76572,5.96326,1.14457,5.51091,5.80999,
484450,5.10692,3.3969,0.794187,5.87115,3.69818,2.84939,6.82814,5.8982,1.14026,5.41472,5.71232,
484500,5.1435,3.36471,0.865821,5.92203,3.76133,2.75106,6.76394,5.9094,1.05899,5.45745,5.72669,
484550,5.04712,3.27834,0.82188,5.93858,3.80825,2.65154,6.65714,5.91266,1.03714,5.40684,5.65995,
484600,5.10737,3.22975,0.702486,5.96372,3.79943,2.60586,6.55549,5.81575,1.00744,5.32644,5.69836,
484650,5.12795,3.222,0.693509,6.00575,3.82041,2.5245,6.5503,5.75878,0.952573,5.24999,5.6226,
484700,5.09325,3.17747,0.768713,5.97342,3.99205,2.44374,6.55736,5.69158,1.02298,5.21371,5.62177,
484750,5.09744,3.24955,0.76528,5.95026,3.92488,2.55939,6.60096,5.68595,0.993078,5.23215,5.63582,
484800,5.04773,3.16017,0.750764,5.95163,3.87268,2.45013,6.602,5.66676,0.887219,5.36442,5.72722,
484850,4.97932,3.19669,0.71683,6.04313,3.88837,2.34482,6.60984,5.68472,0.878717,5.44099,5.71047,
484900,5.14201,3.24842,0.692331,5.97981,3.85998,2.39889,6.5355,5.71279,0.86691,5.53711,5.57666,
484950,5.22688,3.36196,0.603871,6.01016,3.82755,2.33498,6.4713,5.6327,0.727721,5.53178,5.6846,
485000,5.41559,3.31323,0.571441,5.96661,3.90808,2.19484,6.55757,5.67101,0.725351,5.57837,5.63067,
485050,5.4254,3.27397,0.658369,6.0058,3.90161,2.20396,6.6087,5.63725,0.627332,5.53304,5.69509,
485100,5.3648,3.34713,0.655794,5.85504,3.80596,2.29585,6.66042,5.61751,0.640897,5.55508,5.7598,
485150,5.32528,3.33541,0.666596,5.88039,3.77413,2.28673,6.63865,5.79081,0.59375,5.60417,5.69727,
485200,5.24367,3.46098,0.786671,5.89669,3.79094,2.42721,6.47812,5.86482,0.570715,5.57754,5.71205,
485250,5.28475,3.57396,0.796339,5.89366,3.81463,2.35257,6.4515,5.84072,0.55483,5.65217,5.67469,
485300,5.09209,3.59457,0.874992,5.80444,3.90714,2.32936,6.4485,5.85265,0.685519,5.68895,5.75923,
485350,4.9997,3.59333,0.960069,5.81744,3.81105,2.32672,6.39923,5.74558,0.684804,5.78294,5.78773,
485400,5.03898,3.70066,0.935913,5.84679,3.87872,2.36255,6.59654,5.79138,0.679644,5.68041,5.73168,
485450,5.07519,3.65498,1.03231,5.85315,3.86952,2.48492,6.66047,5.58672,0.645934,5.77926,5.85692,
485500,5.12887,3.6389,1.18268,5.80786,3.90465,2.42307,6.63435,5.55556,0.59998,5.76726,5.86443,
485550,5.15026,3.71475,1.1883,5.7649,3.81485,2.42547,6.69943,5.67611,0.627859,5.85851,5.88425,
485600,5.11504,3.61626,1.33354,5.8186,3.75654,2.4727,6.62117,5.66747,0.515773,5.90768,5.94799,
485650,5.18075,3.58991,1.38025,5.80284,3.78688,2.46015,6.61445,5.58421,0.40107,5.81143,5.88522,
485700,5.29823,3.65811,1.39079,5.76891,3.77121,2.4922,6.65286,5.58072,0.382077,5.81829,5.97055,
485750,5.19345,3.69627,1.38146,5.79798,3.58475,2.41848,6.62811,5.66356,0.53092,5.731,6.07166,
485800,5.16975,3.6551,1.33785,5.83707,3.61737,2.51447,6.67745,5.6746,0.504271,5.70244,6.11861,
485850,5.17578,3.74924,1.42885,5.89237,3.6243,2.48619,6.59248,5.67125,0.506803,5.71604,6.1428,
485900,4.96928,3.8476,1.55024,5.78402,3.64391,2.57996,6.66061,5.58348,0.653004,5.69323,6.12493,
485950,4.87922,3.82068,1.65363,5.77449,3.56271,2.55802,6.60629,5.47761,0.522164,5.69858,6.17856,
486000,4.79998,3.81333,1.53487,5.81457,3.56121,2.53436,6.69387,5.49265,0.55775,5.69067,6.17619,
486050,4.759,3.71169,1.46381,5.75967,3.52467,2.56632,6.73519,5.49458,0.532926,5.70694,6.12672,
486100,4.94839,3.74649,1.47882,5.78602,3.55622,2.66643,6.71306,5.38798,0.436845,5.72095,6.04384,
486150,4.85295,3.77679,1.47086,5.83257,3.48392,2.75065,6.6804,5.36399,0.437331,5.76526,6.13872,
486200,4.75342,3.73708,1.42802,5.80234,3.38505,2.75364,6.74538,5.34951,0.447943,5.77193,6.13605,
